,District,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Price
8037,板橋區,住宅大樓,鋼筋混凝土造,123.94,3.0,2.0,1.0,14800000.0
8038,板橋區,華廈,鋼筋混凝土造,77.19,2.0,2.0,1.0,9800000.0
8039,板橋區,華廈,鋼筋混凝土造,133.22,3.0,2.0,2.0,15880000.0
8040,板橋區,華廈,鋼筋混凝土造,124.72,3.0,2.0,2.0,12500000.0
8041,板橋區,華廈,鋼筋混凝土造,35.43,1.0,1.0,1.0,4500000.0
8042,板橋區,公寓,鋼筋混凝土造,73.13,3.0,1.0,1.0,7400000.0
8043,板橋區,公寓,鋼筋混凝土造,97.03,3.0,2.0,2.0,11460000.0
8044,板橋區,公寓,鋼筋混凝土造,94.09,3.0,2.0,2.0,10500000.0
8045,板橋區,公寓,鋼筋混凝土造,70.7,2.0,2.0,1.0,9500000.0
8046,板橋區,公寓,鋼筋混凝土造,72.0,3.0,2.0,1.0,7000000.0
8047,板橋區,住宅大樓,鋼筋混凝土造,101.01,2.0,2.0,1.0,14000000.0
8048,板橋區,套房,鋼筋混凝土造,67.74,1.0,1.0,1.0,8730000.0
8049,板橋區,住宅大樓,鋼筋混凝土造,75.37,2.0,2.0,1.0,12830000.0
8050,板橋區,公寓,鋼筋混凝土造,72.3,4.0,2.0,1.0,8700000.0
8051,板橋區,華廈,鋼筋混凝土造,131.03,4.0,2.0,2.0,13880000.0
8052,板橋區,公寓,鋼筋混凝土造,98.94,3.0,2.0,2.0,9400000.0
8053,板橋區,住宅大樓,鋼筋混凝土造,88.0,2.0,2.0,1.0,15800000.0
8054,板橋區,公寓,鋼筋混凝土造,94.38,3.0,1.0,2.0,12000000.0
8055,板橋區,華廈,鋼筋混凝土造,118.39,4.0,2.0,2.0,10800000.0
8056,板橋區,公寓,鋼筋混凝土造,93.11,3.0,2.0,1.0,12600000.0
8057,板橋區,公寓,鋼筋混凝土造,93.73,4.0,2.0,2.0,9720000.0
8058,板橋區,公寓,鋼筋混凝土造,55.52,2.0,1.0,1.0,7700000.0
8059,板橋區,公寓,鋼筋混凝土造,84.09,3.0,2.0,1.0,12600000.0
8060,板橋區,透天厝,加強磚造,93.1,3.0,2.0,2.0,19000000.0
8061,板橋區,公寓,鋼筋混凝土造,76.96,3.0,1.0,1.0,6500000.0
8062,板橋區,公寓,鋼筋混凝土造,87.98,3.0,2.0,2.0,8080000.0
8063,板橋區,公寓,鋼筋混凝土造,77.66,3.0,2.0,1.0,8250000.0
8064,板橋區,住宅大樓,鋼筋混凝土造,119.59,3.0,2.0,2.0,13200000.0
8065,板橋區,公寓,鋼筋混凝土造,93.5,4.0,2.0,1.0,12000000.0
8066,板橋區,住宅大樓,鋼筋混凝土造,127.64,3.0,2.0,2.0,16800000.0
8067,板橋區,公寓,鋼筋混凝土造,106.67,3.0,2.0,2.0,11550000.0
8068,板橋區,公寓,鋼筋混凝土造,91.26,3.0,2.0,2.0,10000000.0
8069,板橋區,套房,鋼筋混凝土造,42.67,0.0,0.0,0.0,6500000.0
8070,板橋區,公寓,鋼筋混凝土造,74.7,3.0,2.0,1.0,8350000.0
8071,板橋區,公寓,鋼筋混凝土造,102.8,3.0,2.0,2.0,11980000.0
8072,板橋區,公寓,加強磚造,98.03,3.0,2.0,1.0,8000000.0
8073,板橋區,公寓,鋼筋混凝土造,75.44,4.0,2.0,1.0,6800000.0
8074,板橋區,公寓,鋼筋混凝土造,87.13,3.0,2.0,1.0,10360000.0
8075,板橋區,公寓,鋼筋混凝土造,95.03,2.0,2.0,2.0,11500000.0
8076,板橋區,公寓,鋼筋混凝土造,69.4,3.0,2.0,1.0,9700000.0
8077,板橋區,套房,鋼筋混凝土造,48.29,1.0,1.0,1.0,6300000.0
8078,板橋區,公寓,鋼筋混凝土造,93.1,3.0,2.0,2.0,9580000.0
8079,板橋區,公寓,鋼筋混凝土造,88.4,4.0,2.0,2.0,6000000.0
8080,板橋區,公寓,鋼筋混凝土造,99.69,3.0,2.0,1.0,11500000.0
8081,板橋區,套房,鋼筋混凝土造,29.22,1.0,1.0,1.0,4980000.0
8082,板橋區,住宅大樓,鋼筋混凝土造,193.63,3.0,2.0,2.0,15000000.0
8083,板橋區,華廈,鋼筋混凝土造,128.57,3.0,2.0,1.0,13800000.0
8084,板橋區,套房,見其他登記事項,83.08,1.0,1.0,1.0,13900000.0
8085,板橋區,公寓,鋼筋混凝土造,76.1,4.0,2.0,1.0,5800000.0
8086,板橋區,住宅大樓,鋼筋混凝土造,131.44,2.0,2.0,2.0,15500000.0
8087,板橋區,公寓,加強磚造,82.87,2.0,1.0,1.0,9200000.0
8088,板橋區,公寓,鋼筋混凝土造,97.79,3.0,2.0,2.0,7800000.0
8089,板橋區,公寓,鋼筋混凝土造,102.18,0.0,1.0,1.0,8500000.0
8090,板橋區,公寓,鋼筋混凝土造,104.24,1.0,2.0,1.0,11800000.0
8091,板橋區,套房,鋼筋混凝土造,42.33,1.0,1.0,1.0,6420000.0
8092,板橋區,華廈,鋼筋混凝土造,97.33,3.0,2.0,2.0,8300000.0
8093,板橋區,公寓,鋼筋混凝土造,73.15,6.0,4.0,2.0,6000000.0
8094,板橋區,公寓,鋼筋混凝土造,50.66,1.0,2.0,1.0,5100000.0
8095,板橋區,透天厝,加強磚造,107.52,5.0,2.0,1.0,13100000.0
8096,板橋區,華廈,鋼筋混凝土造,140.35,3.0,2.0,2.0,17280000.0
8097,板橋區,住宅大樓,鋼筋混凝土造,159.55,3.0,2.0,2.0,19500000.0
8098,板橋區,公寓,鋼筋混凝土造,80.06,3.0,2.0,1.0,5850000.0
8099,板橋區,公寓,鋼筋混凝土造,86.47,3.0,2.0,2.0,8800000.0
8100,板橋區,華廈,鋼筋混凝土造,80.54,3.0,2.0,1.0,7580000.0
8101,板橋區,公寓,鋼筋混凝土造,97.54,4.0,2.0,1.0,6500000.0
8102,板橋區,住宅大樓,鋼骨鋼筋混凝土造,94.25,4.0,2.0,2.0,13200000.0
8103,板橋區,住宅大樓,鋼筋混凝土造,134.62,3.0,2.0,2.0,17700000.0
8104,板橋區,公寓,加強磚造,49.2,2.0,1.0,1.0,5800000.0
8105,板橋區,公寓,加強磚造,79.0,3.0,2.0,1.0,6600000.0
8106,板橋區,公寓,鋼筋混凝土造,91.98,4.0,0.0,4.0,10450000.0
8107,板橋區,公寓,鋼筋混凝土造,133.73,3.0,2.0,2.0,14850000.0
8108,板橋區,住宅大樓,鋼筋混凝土造,52.95,2.0,1.0,1.0,8350000.0
8109,板橋區,公寓,鋼筋混凝土造,95.07,3.0,2.0,1.0,11500000.0
8110,板橋區,公寓,鋼筋混凝土造,72.46,3.0,1.0,1.0,9800000.0
8111,板橋區,套房,見其他登記事項,42.65,0.0,1.0,1.0,9080000.0
8112,板橋區,公寓,鋼筋混凝土造,42.29,3.0,2.0,2.0,5000000.0
8113,板橋區,公寓,鋼筋混凝土造,72.0,3.0,1.0,1.0,7100000.0
8114,板橋區,住宅大樓,鋼筋混凝土造,167.03,4.0,2.0,2.0,13800000.0
8115,板橋區,公寓,鋼筋混凝土造,99.91,5.0,2.0,3.0,12600000.0
8116,板橋區,公寓,加強磚造,88.86,3.0,2.0,2.0,8560000.0
8117,板橋區,透天厝,加強磚造,85.1,3.0,2.0,2.0,17680000.0
8118,板橋區,公寓,鋼筋混凝土造,81.85,5.0,3.0,3.0,8550000.0
8119,板橋區,公寓,鋼筋混凝土造,72.14,2.0,1.0,1.0,6200000.0
8120,板橋區,公寓,鋼筋混凝土造,156.85,3.0,2.0,3.0,16800000.0
8121,板橋區,公寓,鋼筋混凝土造,78.22,4.0,2.0,1.0,7700000.0
8122,板橋區,公寓,鋼筋混凝土造,67.93,3.0,2.0,1.0,6120000.0
8123,板橋區,住宅大樓,鋼筋混凝土造,165.66,4.0,2.0,2.0,16000000.0
8124,板橋區,公寓,鋼筋混凝土造,98.54,3.0,2.0,1.0,9360000.0
8125,板橋區,華廈,鋼筋混凝土造,86.24,2.0,2.0,1.0,11080000.0
8126,板橋區,公寓,加強磚造,48.16,3.0,1.0,1.0,4500000.0
8127,板橋區,套房,鋼筋混凝土造,48.64,1.0,1.0,1.0,5000000.0
8128,板橋區,住宅大樓,鋼筋混凝土造,155.23,3.0,2.0,2.0,15500000.0
8129,板橋區,公寓,鋼筋混凝土造,126.63,1.0,3.0,1.0,15000000.0
8130,板橋區,公寓,鋼筋混凝土造,115.22,3.0,2.0,1.0,11600000.0
8131,板橋區,公寓,鋼筋混凝土造,81.16,2.0,2.0,2.0,9380000.0
8132,板橋區,公寓,鋼筋混凝土造,114.64,3.0,2.0,2.0,10000000.0
8133,板橋區,公寓,鋼筋混凝土造,89.7,3.0,2.0,1.0,8900000.0
8134,板橋區,華廈,鋼筋混凝土造,167.94,4.0,2.0,2.0,17100000.0
8135,板橋區,住宅大樓,鋼筋混凝土造,97.68,2.0,2.0,1.0,17000000.0
8136,板橋區,公寓,鋼筋混凝土造,96.8,3.0,2.0,1.0,10800000.0
8137,板橋區,公寓,鋼筋混凝土造,94.5,3.0,2.0,2.0,8150000.0
8138,板橋區,公寓,加強磚造,70.3,4.0,2.0,2.0,9500000.0
8139,板橋區,住宅大樓,鋼筋混凝土造,99.49,2.0,2.0,1.0,9000000.0
8140,板橋區,公寓,鋼筋混凝土造,135.96,3.0,2.0,2.0,17800000.0
8141,板橋區,公寓,鋼筋混凝土造,91.97,3.0,1.0,1.0,9800000.0
8142,板橋區,住宅大樓,鋼筋混凝土造,181.88,4.0,2.0,2.0,16300000.0
8143,板橋區,住宅大樓,鋼筋混凝土造,156.22,3.0,2.0,2.0,18500000.0
8144,板橋區,華廈,鋼筋混凝土造,113.94,3.0,2.0,2.0,14580000.0
8145,板橋區,公寓,鋼筋混凝土造,100.93,3.0,2.0,2.0,9800000.0
8146,板橋區,住宅大樓,鋼筋混凝土造,119.07,3.0,2.0,2.0,19950000.0
8147,板橋區,公寓,鋼筋混凝土造,116.81,6.0,0.0,6.0,11680000.0
8148,板橋區,華廈,鋼筋混凝土造,106.24,4.0,2.0,2.0,9300000.0
8149,板橋區,住宅大樓,鋼筋混凝土造,119.27,3.0,2.0,2.0,14000000.0
8150,板橋區,華廈,鋼筋混凝土造,86.99,2.0,2.0,2.0,8950000.0
8151,板橋區,公寓,鋼筋混凝土造,109.92,3.0,2.0,2.0,11800000.0
8152,板橋區,公寓,鋼筋混凝土造,83.31,3.0,2.0,1.0,7000000.0
8153,板橋區,華廈,鋼筋混凝土造,106.88,3.0,2.0,2.0,10200000.0
8154,板橋區,住宅大樓,鋼筋混凝土造,144.23,3.0,2.0,2.0,19800000.0
8155,板橋區,住宅大樓,鋼骨鋼筋混凝土造,72.6,2.0,2.0,2.0,10600000.0
8156,板橋區,公寓,鋼筋混凝土造,94.5,3.0,2.0,2.0,8500000.0
8157,板橋區,公寓,加強磚造,64.4,2.0,2.0,1.0,6000000.0
8158,板橋區,公寓,鋼筋混凝土造,84.86,5.0,4.0,4.0,7450000.0
8159,板橋區,公寓,鋼筋混凝土造,49.22,4.0,0.0,1.0,4460000.0
8160,板橋區,公寓,鋼筋混凝土造,49.22,2.0,2.0,1.0,5210000.0
8161,板橋區,公寓,鋼筋混凝土造,104.74,3.0,2.0,1.0,11600000.0
8162,板橋區,住宅大樓,鋼筋混凝土造,116.41,3.0,2.0,2.0,14000000.0
8163,板橋區,套房,見其他登記事項,41.03,1.0,1.0,1.0,9500000.0
8164,板橋區,住宅大樓,鋼筋混凝土造,69.45,2.0,2.0,1.0,11300000.0
8165,板橋區,華廈,鋼筋混凝土造,116.09,3.0,2.0,2.0,14800000.0
8166,板橋區,住宅大樓,鋼筋混凝土造,139.1,2.0,2.0,2.0,12180000.0
8167,板橋區,住宅大樓,鋼骨鋼筋混凝土造,180.45,3.0,2.0,2.0,18360000.0
8168,板橋區,住宅大樓,鋼筋混凝土造,144.38,3.0,1.0,2.0,15280000.0
8169,板橋區,公寓,加強磚造,98.29,3.0,2.0,2.0,11500000.0
8170,板橋區,住宅大樓,鋼骨鋼筋混凝土造,75.37,2.0,2.0,1.0,10150000.0
8171,板橋區,公寓,鋼筋混凝土造,74.2,3.0,2.0,1.0,9800000.0
8172,板橋區,住宅大樓,鋼筋混凝土造,103.17,4.0,2.0,2.0,11100000.0
8173,板橋區,公寓,加強磚造,92.1,3.0,2.0,1.0,8950000.0
8174,板橋區,公寓,鋼筋混凝土造,69.4,3.0,0.0,3.0,7980000.0
8175,板橋區,公寓,鋼筋混凝土造,103.73,3.0,2.0,2.0,13360000.0
8176,板橋區,公寓,鋼筋混凝土造,99.03,4.0,2.0,2.0,12600000.0
8177,板橋區,華廈,鋼筋混凝土造,136.36,3.0,2.0,2.0,16240000.0
8178,板橋區,公寓,鋼筋混凝土造,75.01,2.0,1.0,1.0,12200000.0
8179,板橋區,公寓,加強磚造,63.72,2.0,1.0,1.0,4600000.0
8180,板橋區,套房,鋼骨鋼筋混凝土造,37.89,1.0,1.0,1.0,5900000.0
8181,板橋區,華廈,鋼筋混凝土造,117.31,2.0,1.0,1.0,8000000.0
8182,板橋區,住宅大樓,鋼筋混凝土造,100.66,3.0,2.0,2.0,17660000.0
8183,板橋區,公寓,鋼筋混凝土造,70.62,3.0,2.0,1.0,7150000.0
8184,板橋區,公寓,鋼筋混凝土造,110.79,4.0,2.0,2.0,9900000.0
8185,板橋區,住宅大樓,鋼骨鋼筋混凝土造,42.07,0.0,1.0,1.0,6250000.0
8186,板橋區,住宅大樓,鋼筋混凝土造,96.03,2.0,2.0,2.0,12000000.0
8187,板橋區,公寓,加強磚造,87.12,3.0,2.0,1.0,6500000.0
8188,板橋區,公寓,鋼筋混凝土造,83.45,2.0,1.0,0.0,12000000.0
8189,板橋區,公寓,鋼筋混凝土造,76.8,3.0,2.0,1.0,14500000.0
8190,板橋區,公寓,鋼筋混凝土造,80.68,3.0,2.0,1.0,6780000.0
8191,板橋區,公寓,加強磚造,94.0,3.0,2.0,2.0,11800000.0
8192,板橋區,住宅大樓,鋼筋混凝土造,106.27,2.0,2.0,1.0,13000000.0
8193,板橋區,華廈,鋼筋混凝土造,89.45,2.0,2.0,1.0,13000000.0
8194,板橋區,公寓,鋼筋混凝土造,92.71,3.0,2.0,2.0,8200000.0
8195,板橋區,公寓,鋼筋混凝土造,85.01,3.0,2.0,2.0,7600000.0
8196,板橋區,公寓,鋼筋混凝土造,81.76,3.0,2.0,1.0,10700000.0
8197,板橋區,公寓,加強磚造,86.25,2.0,2.0,1.0,4586000.0
8198,板橋區,公寓,鋼筋混凝土造,66.8,2.0,1.0,1.0,8150000.0
8199,板橋區,公寓,鋼筋混凝土造,96.91,3.0,1.0,2.0,8500000.0
8200,板橋區,公寓,鋼筋混凝土造,80.83,2.0,2.0,1.0,9500000.0
8201,板橋區,華廈,鋼筋混凝土造,100.51,3.0,2.0,2.0,14300000.0
8202,板橋區,華廈,鋼筋混凝土造,95.87,2.0,1.0,1.0,8200000.0
8203,板橋區,公寓,鋼筋混凝土造,90.36,3.0,1.0,1.0,10500000.0
8204,板橋區,公寓,鋼筋混凝土造,119.33,3.0,2.0,2.0,13500000.0
8205,板橋區,住宅大樓,鋼筋混凝土造,113.76,3.0,2.0,2.0,15780000.0
8206,板橋區,公寓,鋼筋混凝土造,70.56,3.0,1.0,1.0,6450000.0
8207,板橋區,住宅大樓,鋼筋混凝土造,101.55,3.0,2.0,2.0,9300000.0
8208,板橋區,套房,鋼筋混凝土造,46.19,0.0,1.0,1.0,7150000.0
8209,板橋區,公寓,鋼筋混凝土造,81.66,6.0,3.0,2.0,7300000.0
8210,板橋區,公寓,鋼筋混凝土造,130.76,0.0,0.0,0.0,12200000.0
8211,板橋區,公寓,加強磚造,66.75,3.0,2.0,1.0,7000000.0
8212,板橋區,華廈,鋼筋混凝土造,189.09,3.0,2.0,2.0,13500000.0
8213,板橋區,住宅大樓,見其他登記事項,54.13,3.0,1.0,1.0,12380000.0
8214,板橋區,公寓,鋼筋混凝土造,95.53,3.0,2.0,1.0,11000000.0
8215,板橋區,公寓,鋼筋混凝土造,83.14,3.0,2.0,1.0,6600000.0
8216,板橋區,住宅大樓,鋼筋混凝土造,54.01,3.0,2.0,2.0,6000000.0
8217,板橋區,公寓,加強磚造,87.27,3.0,2.0,1.0,6550000.0
8218,板橋區,公寓,鋼筋混凝土造,105.76,3.0,2.0,2.0,12000000.0
8219,板橋區,住宅大樓,鋼筋混凝土造,160.43,3.0,2.0,2.0,18750000.0
8220,板橋區,公寓,加強磚造,63.93,2.0,2.0,2.0,8000000.0
8221,板橋區,住宅大樓,鋼筋混凝土造,111.21,3.0,2.0,2.0,12800000.0
8222,板橋區,公寓,鋼筋混凝土造,74.2,4.0,1.0,2.0,10850000.0
8223,板橋區,公寓,鋼筋混凝土造,105.5,3.0,2.0,2.0,13300000.0
8224,板橋區,公寓,鋼筋混凝土造,81.44,2.0,1.0,1.0,9000000.0
8225,板橋區,套房,鋼筋混凝土造,40.62,1.0,1.0,1.0,4400000.0
8226,板橋區,公寓,鋼筋混凝土造,92.92,3.0,2.0,2.0,10680000.0
8227,板橋區,住宅大樓,鋼筋混凝土造,78.78,2.0,2.0,1.0,9600000.0
8228,板橋區,華廈,鋼筋混凝土造,92.24,3.0,2.0,1.0,12360000.0
8229,板橋區,透天厝,加強磚造,168.75,5.0,3.0,3.0,13500000.0
8230,板橋區,住宅大樓,鋼筋混凝土造,131.35,3.0,2.0,2.0,10300000.0
8231,板橋區,華廈,鋼筋混凝土造,125.81,3.0,1.0,1.0,7200000.0
8232,板橋區,華廈,鋼筋混凝土造,210.16,4.0,2.0,2.0,18500000.0
8233,板橋區,住宅大樓,鋼筋混凝土造,80.3,2.0,2.0,1.0,9200000.0
8234,板橋區,公寓,鋼筋混凝土造,60.91,2.0,1.0,1.0,6500000.0
8235,板橋區,公寓,鋼筋混凝土造,93.0,3.0,2.0,1.0,9000000.0
8236,板橋區,公寓,鋼筋混凝土造,79.32,3.0,2.0,1.0,6240000.0
8237,板橋區,公寓,加強磚造,58.25,2.0,1.0,2.0,7600000.0
8238,板橋區,住宅大樓,鋼筋混凝土造,95.41,2.0,2.0,1.0,12900000.0
8239,板橋區,住宅大樓,鋼骨鋼筋混凝土造,94.24,3.0,2.0,2.0,13480000.0
8240,板橋區,住宅大樓,鋼筋混凝土造,108.52,3.0,2.0,2.0,12880000.0
8241,板橋區,公寓,鋼筋混凝土造,94.61,3.0,2.0,1.0,10900000.0
8242,板橋區,華廈,鋼筋混凝土造,103.35,3.0,2.0,2.0,13200000.0
8243,板橋區,華廈,鋼筋混凝土造,99.03,3.0,2.0,1.0,10450000.0
8244,板橋區,公寓,鋼筋混凝土造,88.09,4.0,2.0,1.0,8000000.0
8245,板橋區,公寓,鋼筋混凝土造,81.36,3.0,2.0,1.0,8850000.0
8246,板橋區,住宅大樓,鋼筋混凝土造,151.93,3.0,2.0,2.0,20200000.0
8247,板橋區,住宅大樓,鋼筋混凝土造,98.16,3.0,2.0,1.0,9700000.0
8248,板橋區,公寓,鋼筋混凝土造,55.78,3.0,1.0,1.0,5500000.0
8249,板橋區,公寓,鋼筋混凝土造,80.73,3.0,2.0,1.0,7000000.0
8250,板橋區,住宅大樓,鋼筋混凝土造,104.81,2.0,2.0,2.0,13500000.0
8251,板橋區,公寓,加強磚造,52.8,3.0,1.0,1.0,6600000.0
8252,板橋區,公寓,加強磚造,67.32,3.0,1.0,2.0,6500000.0
8253,板橋區,公寓,加強磚造,59.8,2.0,2.0,1.0,5200000.0
8254,板橋區,住宅大樓,鋼筋混凝土造,147.74,3.0,2.0,2.0,11980000.0
8255,板橋區,住宅大樓,見其他登記事項,50.73,1.0,1.0,1.0,12150000.0
8256,板橋區,公寓,加強磚造,97.82,3.0,2.0,1.0,16700000.0
8257,板橋區,住宅大樓,鋼筋混凝土造,138.67,3.0,2.0,2.0,20000000.0
8258,板橋區,公寓,鋼筋混凝土造,92.22,3.0,2.0,2.0,12560000.0
8259,板橋區,公寓,鋼筋混凝土造,83.99,2.0,2.0,1.0,10200000.0
8260,板橋區,公寓,鋼筋混凝土造,80.96,3.0,2.0,1.0,10000000.0
8261,板橋區,住宅大樓,見其他登記事項,44.12,1.0,1.0,1.0,10140000.0
8262,板橋區,住宅大樓,鋼筋混凝土造,155.63,3.0,2.0,2.0,18520000.0
8263,板橋區,住宅大樓,鋼筋混凝土造,70.12,2.0,2.0,1.0,9060000.0
8264,板橋區,公寓,鋼筋混凝土造,101.03,4.0,1.0,2.0,11000000.0
8265,板橋區,華廈,鋼筋混凝土造,82.89,2.0,2.0,1.0,9850000.0
8266,板橋區,住宅大樓,鋼筋混凝土造,118.59,3.0,2.0,2.0,11800000.0
8267,板橋區,住宅大樓,鋼筋混凝土造,78.43,2.0,2.0,1.0,10650000.0
8268,板橋區,住宅大樓,鋼筋混凝土造,78.11,3.0,2.0,2.0,9000000.0
8269,板橋區,住宅大樓,鋼筋混凝土造,78.11,3.0,2.0,2.0,7880000.0
8270,板橋區,公寓,鋼筋混凝土造,99.19,2.0,2.0,1.0,6750000.0
8271,板橋區,公寓,加強磚造,50.85,1.0,1.0,1.0,9000000.0
8272,板橋區,公寓,加強磚造,69.87,0.0,0.0,0.0,10500000.0
8273,板橋區,公寓,加強磚造,93.33,3.0,2.0,2.0,8900000.0
8274,板橋區,公寓,鋼筋混凝土造,117.14,7.0,2.0,7.0,16500000.0
8275,板橋區,公寓,加強磚造,71.62,2.0,2.0,1.0,7850000.0
8276,板橋區,住宅大樓,鋼筋混凝土造,159.69,3.0,2.0,2.0,17200000.0
8277,板橋區,公寓,加強磚造,69.85,6.0,1.0,3.0,7820000.0
8278,板橋區,住宅大樓,見其他登記事項,83.06,2.0,1.0,1.0,13450000.0
8279,板橋區,華廈,鋼筋混凝土造,103.79,3.0,2.0,1.0,15000000.0
8280,板橋區,公寓,鋼筋混凝土造,111.42,3.0,2.0,2.0,10500000.0
8281,板橋區,公寓,鋼筋混凝土造,86.54,3.0,2.0,1.0,6200000.0
8282,板橋區,透天厝,加強磚造,93.5,4.0,2.0,2.0,16800000.0
8283,板橋區,住宅大樓,鋼筋混凝土造,99.11,3.0,1.0,1.0,17380000.0
8284,板橋區,住宅大樓,鋼筋混凝土造,125.0,2.0,2.0,1.0,15380000.0
8285,板橋區,公寓,加強磚造,65.19,4.0,3.0,2.0,7300000.0
8286,板橋區,公寓,加強磚造,64.4,0.0,1.0,1.0,10100000.0
8287,板橋區,公寓,加強磚造,52.95,2.0,1.0,1.0,6250000.0
8288,板橋區,住宅大樓,鋼筋混凝土造,122.95,2.0,2.0,1.0,12000000.0
8289,板橋區,華廈,鋼筋混凝土造,173.97,4.0,2.0,2.0,18000000.0
8290,板橋區,住宅大樓,鋼筋混凝土造,221.01,4.0,2.0,2.0,19000000.0
8291,板橋區,公寓,鋼筋混凝土造,90.61,3.0,2.0,2.0,9600000.0
8292,板橋區,公寓,鋼筋混凝土造,94.12,3.0,2.0,1.0,9300000.0
8293,板橋區,公寓,鋼筋混凝土造,96.69,4.0,2.0,1.0,8100000.0
8294,板橋區,公寓,鋼筋混凝土造,92.0,2.0,2.0,1.0,10800000.0
8295,板橋區,公寓,鋼筋混凝土造,121.51,3.0,2.0,2.0,14000000.0
8296,板橋區,公寓,鋼筋混凝土造,86.11,4.0,4.0,2.0,9880000.0
8297,板橋區,公寓,鋼筋混凝土造,89.78,3.0,1.0,1.0,8000000.0
8298,板橋區,住宅大樓,鋼筋混凝土造,81.37,2.0,2.0,1.0,16000000.0
8299,板橋區,住宅大樓,鋼筋混凝土造,147.9,3.0,2.0,2.0,15700000.0
8300,板橋區,華廈,鋼筋混凝土造,161.33,3.0,2.0,2.0,14100000.0
8301,板橋區,公寓,鋼筋混凝土造,69.58,2.0,2.0,1.0,9000000.0
8302,板橋區,住宅大樓,鋼筋混凝土造,87.72,2.0,1.0,1.0,9600000.0
8303,板橋區,公寓,鋼筋混凝土造,71.53,2.0,2.0,1.0,15000000.0
8304,板橋區,公寓,鋼筋混凝土造,70.62,3.0,2.0,1.0,7800000.0
8305,板橋區,公寓,鋼筋混凝土造,67.93,3.0,2.0,2.0,7800000.0
8306,板橋區,公寓,鋼筋混凝土造,71.84,3.0,2.0,2.0,18200000.0
8307,板橋區,公寓,鋼筋混凝土造,80.64,3.0,2.0,1.0,6450000.0
8308,板橋區,住宅大樓,鋼筋混凝土造,136.02,3.0,2.0,2.0,12300000.0
8309,板橋區,住宅大樓,鋼筋混凝土造,215.96,3.0,2.0,2.0,19800000.0
8310,板橋區,公寓,鋼筋混凝土造,72.32,3.0,2.0,1.0,9000000.0
8311,板橋區,透天厝,加強磚造,66.93,4.0,1.0,3.0,10000000.0
8312,板橋區,公寓,加強磚造,78.98,2.0,2.0,1.0,10500000.0
8313,板橋區,華廈,鋼筋混凝土造,154.68,3.0,2.0,2.0,19200000.0
8314,板橋區,公寓,鋼筋混凝土造,100.35,3.0,2.0,2.0,8900000.0
8315,板橋區,公寓,加強磚造,92.76,4.0,2.0,2.0,9400000.0
8316,板橋區,公寓,鋼筋混凝土造,79.8,3.0,2.0,1.0,7800000.0
8317,板橋區,住宅大樓,鋼筋混凝土造,170.0,2.0,2.0,2.0,17880000.0
8318,板橋區,公寓,鋼筋混凝土造,96.7,3.0,2.0,1.0,11000000.0
8319,板橋區,公寓,鋼筋混凝土造,99.88,3.0,2.0,2.0,7100000.0
8320,板橋區,公寓,加強磚造,68.82,3.0,2.0,1.0,11200000.0
8321,板橋區,住宅大樓,鋼筋混凝土造,64.38,2.0,1.0,1.0,7230000.0
8322,板橋區,住宅大樓,鋼骨鋼筋混凝土造,129.15,3.0,2.0,2.0,15100000.0
8323,板橋區,住宅大樓,鋼筋混凝土造,82.98,2.0,2.0,1.0,10000000.0
8324,板橋區,公寓,鋼筋混凝土造,114.12,3.0,2.0,2.0,11000000.0
8325,板橋區,公寓,鋼筋混凝土造,113.11,3.0,2.0,2.0,12750000.0
8326,板橋區,住宅大樓,鋼筋混凝土造,155.06,3.0,2.0,2.0,18000000.0
8327,板橋區,住宅大樓,鋼筋混凝土造,126.56,3.0,2.0,2.0,19000000.0
8328,板橋區,公寓,鋼筋混凝土造,53.56,2.0,1.0,1.0,6000000.0
8329,板橋區,公寓,鋼筋混凝土造,79.73,3.0,2.0,1.0,8000000.0
8330,板橋區,華廈,鋼筋混凝土造,110.91,3.0,2.0,2.0,17300000.0
8331,板橋區,公寓,加強磚造,66.15,3.0,1.0,1.0,8600000.0
8332,板橋區,公寓,鋼筋混凝土造,57.27,3.0,2.0,1.0,20000000.0
8333,板橋區,公寓,鋼筋混凝土造,79.6,3.0,2.0,1.0,9300000.0
8334,板橋區,透天厝,加強磚造,81.77,4.0,3.0,3.0,19200000.0
8335,板橋區,住宅大樓,鋼筋混凝土造,113.19,3.0,2.0,2.0,16900000.0
8336,板橋區,公寓,鋼筋混凝土造,71.33,4.0,4.0,4.0,10500000.0
8337,板橋區,住宅大樓,鋼筋混凝土造,154.94,3.0,2.0,2.0,18800000.0
8338,板橋區,公寓,加強磚造,63.12,3.0,1.0,1.0,8200000.0
8339,板橋區,公寓,鋼筋混凝土造,84.58,2.0,2.0,1.0,11880000.0
8340,板橋區,華廈,鋼筋混凝土造,112.45,3.0,2.0,2.0,13580000.0
8341,板橋區,公寓,鋼筋混凝土造,99.48,3.0,1.0,1.0,11880000.0
8342,板橋區,公寓,鋼筋混凝土造,91.06,3.0,2.0,2.0,10660000.0
8343,板橋區,公寓,鋼筋混凝土造,88.06,8.0,0.0,8.0,11880000.0
8344,板橋區,公寓,加強磚造,87.22,3.0,2.0,1.0,10500000.0
8345,板橋區,華廈,鋼筋混凝土造,141.09,3.0,2.0,2.0,14550000.0
