鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土益也使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,編號
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B07棟16樓號,13.59,住,,,1090201,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11480000,74275,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A05棟03樓號,16.1,住,,,1090202,土地1建物1車位1,,,05,,,,,3,2,2,有,無,10800000,61224,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A05棟04樓號,16.1,住,,,1090204,土地1建物1車位1,,,05,,,,,3,2,2,有,無,11500000,65193,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A03棟04樓號,14.31,住,,,1090203,土地1建物1車位1,,,05,,,,,3,2,2,有,無,10400000,64935,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B01棟16樓號,13.59,住,,,1090204,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11500000,74410,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B01棟14樓號,13.59,住,,,1090207,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11250000,72792,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A05棟18樓號,16.1,住,,,1090207,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14120000,80045,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B05棟08樓號,12.89,住,,,1090208,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10630000,71713,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A05棟16樓號,16.1,住,,,1090222,土地1建物1車位1,,,05,,,,,3,2,2,有,無,13980000,79252,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A03棟03樓號,14.31,住,,,1090301,土地1建物1車位1,,,05,,,,,3,2,2,有,無,10450000,65247,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B02棟18樓號,9.52,住,,,1090305,土地1建物1車位1,,,05,,,,,2,2,1,有,無,8500000,75049,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ2棟21樓號,34.67,住,,,1090924,土地1建物1車位2,,,05,,,,,4,2,2,有,無,21980000,76543,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A02棟16樓號,14.31,住,,,1090306,土地1建物1車位1,,,05,,,,,3,2,2,有,無,12000000,74977,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ2棟22樓號,34.67,住,,,1090305,土地1建物1車位2,,,05,,,,,4,2,2,有,無,22180000,77239,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A01棟18樓號,16.1,住,,,1090311,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14180000,80408,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟16樓號,12.87,住,,,1090312,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11170000,75447,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B01棟18樓號,13.59,住,,,1090315,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11470000,74215,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B05棟12樓號,12.89,住,,,1090322,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10800000,72860,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B02棟16樓號,9.52,住,,,1090321,土地1建物1車位1,,,05,,,,,2,2,1,有,無,8380000,73989,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ2棟19樓號,34.67,住,,,1090829,土地1建物1車位2,,,05,,,,,4,2,2,有,無,21680000,75498,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B06棟18樓號,9.52,住,,,1090324,土地1建物1車位1,,,05,,,,,2,2,1,有,無,8440000,74519,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B01棟08樓號,13.59,住,,,1090405,土地1建物1車位1,,,05,,,,,2,2,2,有,無,10790000,69816,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A03棟18樓號,14.31,住,,,1090404,土地1建物1車位1,,,05,,,,,3,2,2,有,無,12160000,75924,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A02棟18樓號,14.31,住,,,1090404,土地1建物1車位1,,,05,,,,,3,2,2,有,無,12120000,75726,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ2棟18樓號,34.67,住,,,1090704,土地1建物1車位2,,,05,,,,,4,2,2,有,無,21350000,74349,,,,,,
中西區,房地(土地+建物),臺南市中西區中華西路二段B06棟16樓號,9.52,住,,,1090405,土地1建物1車位0,,,05,,,,,2,2,1,有,無,7080000,80979,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A03棟16樓號,14.31,住,,,1090410,土地1建物1車位1,,,05,,,,,3,2,2,有,無,12030000,75112,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B07棟18樓號,13.59,住,,,1090419,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11580000,74922,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A01棟16樓號,16.1,住,,,1090429,土地1建物1車位1,,,05,,,,,3,2,2,有,無,13600000,77119,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟17樓號,12.87,住,,,1090518,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11060000,74704,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B05棟16樓號,12.89,住,,,1090522,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11180000,75423,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B05棟21樓號,12.89,住,,,1090523,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11300000,76233,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟20樓號,12.87,住,,,1090529,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11280000,76190,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟22樓號,12.87,住,,,1090531,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11030000,74502,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟21樓號,12.87,住,,,1090531,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11310000,76393,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A02棟21樓號,14.31,住,,,1090529,土地1建物1車位1,,,05,,,,,3,2,2,有,無,12130000,75789,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B03棟18樓號,12.87,住,,,1090531,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11350000,76663,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段B05棟18樓號,12.89,住,,,1090603,土地1建物1車位1,,,05,,,,,2,2,2,有,無,11120000,75019,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A2棟17樓號,31.89,住,,,1090222,土地1建物1車位1,,,05,,,,,4,2,2,有,無,19860000,76822,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A2棟16樓號,35.16,住,,,1081112,土地1建物1車位2,,,05,,,,,4,2,2,有,無,21120000,72245,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ2棟14樓號,34.67,住,,,1091024,土地1建物1車位2,,,05,,,,,4,2,2,有,無,20810000,72468,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟3樓號,26.89,住,,,1090109,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15350000,70274,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟4樓號,26.68,住,,,1080922,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14530000,66863,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟6樓號,26.89,住,,,1080518,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14940000,68033,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟7樓號,26.89,住,,,1080523,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15060000,68579,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟8樓號,26.89,住,,,1080512,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15100000,68761,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟9樓號,26.89,住,,,1080429,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15220000,69308,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟10樓號,26.89,住,,,1080523,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15410000,70173,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟11樓號,26.89,住,,,1080509,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15440000,70310,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟12樓號,26.89,住,,,1080510,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15560000,70856,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟13樓號,26.89,住,,,1080503,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15670000,71357,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟14樓號,26.89,住,,,1080603,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15870000,72268,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟15樓號,26.89,住,,,1080515,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15900000,72404,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟16樓號,26.89,住,,,1080622,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16100000,73315,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟17樓號,26.89,住,,,1080509,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16210000,73816,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟19樓號,26.89,住,,,1080902,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16640000,75774,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟18樓號,26.89,住,,,1080510,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16360000,74499,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟20樓號,26.89,住,,,1080920,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16760000,76321,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟21樓號,26.89,住,,,1080701,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16780000,76412,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟22樓號,26.89,住,,,1080819,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16950000,77186,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟23樓號,26.89,住,,,1080802,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17220000,78415,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟24樓號,26.89,住,,,1090817,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17600000,80146,,,,,,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段A02棟04樓號,14.31,住,,,1081005,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9980000,62356,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A4棟3樓號,26.05,住,,,1090307,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14520000,69002,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟4樓號,26.26,住,,,1081210,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14320000,66754,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟5樓號,26.05,住,,,1080603,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14360000,67662,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟6樓號,26.26,住,,,1080505,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14500000,67593,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟7樓號,26.26,住,,,1080510,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14620000,68152,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟8樓號,26.26,住,,,1080607,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14800000,68991,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟9樓號,26.26,住,,,1080622,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14920000,69551,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟11樓號,26.26,住,,,1080425,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15070000,70250,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟12樓號,26.26,住,,,1081106,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15400000,71788,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟13樓號,26.26,住,,,1081113,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15510000,72301,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟14樓號,26.26,住,,,1090305,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15770000,73513,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟15樓號,26.26,住,,,1080508,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15520000,72348,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟17樓號,26.26,住,,,1080901,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15910000,74166,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟18樓號,26.26,住,,,1090216,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16220000,75611,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟19樓號,26.26,住,,,1081210,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16440000,76636,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟20樓號,26.26,住,,,1081210,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16550000,77149,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟21樓號,26.26,住,,,1081210,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16510000,76963,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟3樓號,37.28,住,,,1090801,土地1建物1車位2,,,05,,,,,4,2,3,有,無,20880000,68302,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟4樓號,37.28,住,,,1090822,土地1建物1車位2,,,05,,,,,4,2,3,有,無,20310000,66438,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟22樓號,26.26,住,,,1090305,土地1建物1車位2,,,05,,,,,3,2,2,有,無,18080000,74354,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟5樓號,37.28,住,,,1090721,土地1建物1車位2,,,05,,,,,4,2,3,有,無,20690000,67681,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟7樓號,37.28,住,,,1080721,土地1建物1車位2,,,05,,,,,4,2,3,有,無,21160000,69218,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟8樓號,37.49,住,,,1080507,土地1建物1車位2,,,05,,,,,4,2,3,有,無,21180000,68768,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟9樓號,37.49,住,,,1080722,土地1建物1車位2,,,05,,,,,4,2,3,有,無,21760000,70652,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟10樓號,37.28,住,,,1080627,土地1建物1車位2,,,05,,,,,4,2,3,有,無,21520000,70396,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟23樓號,26.26,住,,,1090707,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17000000,79247,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟24樓號,26.26,住,,,1090815,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17170000,80039,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B1棟6樓號,37.28,住,,,1081108,土地1建物1車位2,,,05,,,,,4,2,3,有,無,20920000,68433,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B2棟24樓號,34.67,住,,,1080607,土地1建物1車位2,,,05,,,,,4,2,2,有,無,22080000,77509,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟3樓號,26.68,住,,,1090212,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15140000,69670,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段A3棟5樓號,26.89,住,,,1080504,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14750000,67168,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟16樓號,26.89,住,,,1080531,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15980000,72769,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟15樓號,26.89,住,,,1081003,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15970000,72723,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟17樓號,26.89,住,,,1080922,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16200000,73770,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟18樓號,26.89,住,,,1081202,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16460000,74954,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟19樓號,26.89,住,,,1090117,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16630000,75729,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟20樓號,26.89,住,,,1090310,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16850000,76730,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟21樓號,26.89,住,,,1090702,土地1建物1車位1,,,05,,,,,3,2,2,有,無,16960000,77231,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟22樓號,26.89,住,,,1090501,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17130000,78005,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟23樓號,26.89,住,,,1090810,土地1建物1車位1,,,05,,,,,3,2,2,有,無,17410000,79281,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟5樓號,26.68,住,,,1080629,土地1建物1車位1,,,05,,,,,3,2,2,有,無,14610000,67231,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟8樓號,26.89,住,,,1080825,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15160000,69035,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B3棟14樓號,26.89,住,,,1081117,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15900000,72404,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段Ａ4棟10樓號,26.26,住,,,1091117,土地1建物1車位1,,,05,,,,,3,2,2,有,無,15170000,70716,,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段B2棟18樓號,31.89,住,,,1091111,土地1建物1車位1,,,05,,,,,4,2,2,有,無,19690000,76164,,,,,,
