,District,MainMaterial,B_area,LivingR,BathR,Price,PropertyType2,log_Price,log_B_area
5457,淡水區,鋼筋混凝土造,178.11,2,2,7600000.0,住宅大樓,15.84365880525656,5.182401336950694
5458,淡水區,鋼筋混凝土造,116.39,2,2,4730000.0,住宅大樓,15.369435760468116,4.756946620953885
5459,淡水區,鋼筋混凝土造,116.39,2,2,5110000.0,住宅大樓,15.446709962179888,4.756946620953885
5460,淡水區,鋼筋混凝土造,207.64,2,2,8950000.0,住宅大樓,16.007164090251038,5.3358058109590285
5461,淡水區,鋼筋混凝土造,239.09,2,2,9800000.0,住宅大樓,16.0978929436408,5.476840050084842
5462,淡水區,鋼筋混凝土造,180.29,2,2,8200000.0,住宅大樓,15.919644712234481,5.194566665554109
5463,淡水區,鋼筋混凝土造,180.29,2,2,7700000.0,住宅大樓,15.856730886823913,5.194566665554109
5464,淡水區,鋼筋混凝土造,146.4,2,2,6130000.0,住宅大樓,15.628705307912394,4.986342601527212
5465,淡水區,鋼筋混凝土造,209.35,2,2,8930000.0,住宅大樓,16.00492695285268,5.344007492465153
5466,淡水區,鋼筋混凝土造,209.35,2,2,8680000.0,住宅大樓,15.976532086636533,5.344007492465153
5467,淡水區,鋼筋混凝土造,207.64,2,2,8620000.0,住宅大樓,15.969595642639876,5.3358058109590285
5468,樹林區,鋼筋混凝土造,97.73,1,1,6000000.0,公寓,15.60727002719233,4.582208574350744
5469,鶯歌區,鋼筋混凝土造,133.76,2,2,6800000.0,住宅大樓,15.732433170146335,4.8960471493363915
5470,樹林區,鋼筋混凝土造,132.47,2,2,10100000.0,住宅大樓,16.12804598181149,4.88635620469617
5471,鶯歌區,鋼筋混凝土造,139.48,2,1,5000000.0,住宅大樓,15.424948470398375,4.93792122180745
5472,樹林區,鋼筋混凝土造,97.89,2,2,6270000.0,住宅大樓,15.651286912609104,4.583844399273339
5473,樹林區,鋼筋混凝土造,68.83,2,1,4500000.0,住宅大樓,15.319587954740548,4.231639696410273
5474,鶯歌區,鋼筋混凝土造,109.3,1,1,4450000.0,華廈,15.308414654142423,4.694096395182493
5475,土城區,鋼筋混凝土造,114.81,2,2,7900000.0,住宅大樓,15.88237331743725,4.743278588105721
5476,板橋區,鋼筋混凝土造,75.35,3,1,6900000.0,公寓,15.747031969567487,4.3221439250725044
5477,土城區,鋼筋混凝土造,84.31,2,1,8650000.0,住宅大樓,15.973069878908062,4.434500481934585
5478,淡水區,鋼筋混凝土造,194.85,2,2,12500000.0,住宅大樓,16.34123920227253,5.272230031784718
5479,淡水區,鋼筋混凝土造,90.2,2,1,6080000.0,華廈,15.620515253942349,4.502029427068578
5480,新店區,鋼筋混凝土造,101.63,2,1,10100000.0,住宅大樓,16.12804598181149,4.621338767149675
5481,淡水區,鋼筋混凝土造,104.64,2,2,4500000.0,住宅大樓,15.319587954740548,4.650525887708889
5482,淡水區,鋼筋混凝土造,50.71,1,1,2450000.0,套房,14.71159858252091,3.926123129806928
5483,淡水區,鋼筋混凝土造,93.45,1,1,5000000.0,公寓,15.424948470398375,4.537426533901572
5484,三芝區,鋼筋混凝土造,103.59,1,1,1700000.0,華廈,14.346138809026444,4.640440800070011
5485,淡水區,鋼筋混凝土造,95.59,2,2,6890000.0,華廈,15.74558164298984,4.560068212075671
5486,蘆洲區,鋼筋混凝土造,122.06,2,2,10100000.0,其他,16.12804598181149,4.804512727116349
5487,三重區,加強磚造,84.0,2,1,7380000.0,公寓,15.814284196576656,4.430816798843313
5488,樹林區,鋼筋混凝土造,82.67,1,2,5000000.0,住宅大樓,15.424948470398375,4.414856779264584
5489,中和區,鋼筋混凝土造,157.03,2,2,21350000.0,華廈,16.87656229763891,5.056436869896863
5490,中和區,鋼筋混凝土造,93.36,2,1,9330000.0,公寓,16.048745572823528,4.5364629879783
5491,中和區,鋼筋混凝土造,93.22,2,1,6500000.0,公寓,15.687312734865866,4.534962290944595
5492,中和區,鋼筋混凝土造,63.65,2,1,7600000.0,住宅大樓,15.84365880525656,4.153399325003416
5493,蘆洲區,鋼筋混凝土造,94.0,1,1,7300000.0,公寓,15.80338490611862,4.543294782270004
5494,蘆洲區,鋼筋混凝土造,104.0,1,1,10600000.0,公寓,16.176364559082295,4.6443908991413725
5495,三重區,鋼筋混凝土造,95.0,2,1,6900000.0,公寓,15.747031969567487,4.553876891600541
5496,蘆洲區,鋼筋混凝土造,90.23,2,1,7680000.0,住宅大樓,15.854130105123854,4.50236196600641
5497,三重區,鋼筋混凝土造,138.63,2,1,10100000.0,住宅大樓,16.12804598181149,4.931808513550284
5498,三重區,鋼筋混凝土造,88.14,2,2,5300000.0,公寓,15.483217378522351,4.478926459413841
5500,蘆洲區,鋼筋混凝土造,88.84,1,2,5500000.0,華廈,15.520258650202699,4.4868369990262265
5501,板橋區,鋼筋混凝土造,66.27,1,1,4500000.0,公寓,15.319587954740548,4.193737306100135
5502,板橋區,加強磚造,72.92,2,2,12000000.0,公寓,16.300417207752275,4.289362949810462
5503,樹林區,鋼筋混凝土造,208.19,3,3,10150000.0,透天厝,16.13298426345207,5.338451124287682
5504,樹林區,鋼筋混凝土造,205.32,2,3,12000000.0,住宅大樓,16.300417207752275,5.324569737692102
5505,板橋區,鋼筋混凝土造,104.07,2,2,7800000.0,公寓,15.86963429165982,4.6450637496497675
5506,板橋區,鋼筋混凝土造,91.47,2,1,7600000.0,公寓,15.84365880525656,4.516011049668273
5507,林口區,鋼筋混凝土造,156.25,2,2,9500000.0,住宅大樓,16.06680235657077,5.051457288616511
5508,五股區,鋼筋混凝土造,169.71,2,2,11500000.0,華廈,16.25785759333348,5.134091098023174
5509,林口區,鋼筋混凝土造,39.83,1,1,2770000.0,華廈,14.834357878163521,3.684620397193553
5510,泰山區,加強磚造,56.97,1,1,2600000.0,公寓,14.77102200299171,4.042524813492304
5511,新店區,鋼筋混凝土造,136.58,1,2,15200000.0,住宅大樓,16.536805985816503,4.916910523532943
5512,汐止區,鋼筋混凝土造,81.91,2,1,7700000.0,住宅大樓,15.856730886823913,4.40562108352751
5513,汐止區,鋼筋混凝土造,50.39,1,1,4250000.0,華廈,15.2624295409006,3.9197927426925068
5514,汐止區,鋼筋混凝土造,132.71,2,2,7380000.0,華廈,15.814284196576656,4.888166296449158
5515,淡水區,鋼筋混凝土造,108.81,2,2,4150000.0,公寓,15.238618892206881,4.689603241962921
5516,汐止區,鋼筋混凝土造,99.29,2,2,8350000.0,住宅大樓,15.937772096827038,4.598044861045503
5517,新店區,鋼筋混凝土造,60.9,1,1,2800000.0,公寓,14.845129975145433,4.109233174715851
5518,新莊區,鋼筋混凝土造,131.71,2,2,6700000.0,公寓,15.717618084361195,4.880602536010955
5519,五股區,鋼筋混凝土造,125.91,2,2,5700000.0,住宅大樓,15.555976732804778,4.835567366013609
5520,林口區,鋼筋混凝土造,369.45,2,5,24640000.0,透天厝,17.019881696629593,5.9120154132346565
5521,三峽區,鋼筋混凝土造,167.66,2,2,11550000.0,住宅大樓,16.26219599493208,5.1219381192097115
5522,三重區,鋼筋混凝土造,91.98,2,1,6950000.0,公寓,15.754252217540975,4.521571162111778
5523,三重區,鋼筋混凝土造,32.36,1,1,3630000.0,套房,15.104743206241034,3.4769230921902907
5524,中和區,鋼筋混凝土造,100.2,2,2,7350000.0,公寓,15.81021087118902,4.607168188650764
5525,永和區,鋼筋混凝土造,129.11,2,2,14250000.0,公寓,16.472267464678932,4.860664754186628
5526,中和區,鋼筋混凝土造,73.5,2,2,8000000.0,公寓,15.89495209964411,4.297285406218791
5527,永和區,鋼筋混凝土造,151.61,2,2,16500000.0,住宅大樓,16.61887093887081,5.021311434093491
5528,中和區,鋼筋混凝土造,78.61,2,1,5200000.0,公寓,15.464169183551656,4.3644989178056655
5529,中和區,加強磚造,67.16,1,1,6500000.0,公寓,15.687312734865866,4.20707783220934
5530,永和區,鋼筋混凝土造,39.03,0,1,4400000.0,套房,15.29711509888849,3.6643305811925235
5531,蘆洲區,鋼筋混凝土造,130.55,1,2,8800000.0,公寓,15.990262279448435,4.871756295145138
5532,三重區,鋼筋混凝土造,59.74,1,1,6700000.0,公寓,15.717618084361195,4.090001812787964
5533,淡水區,鋼筋混凝土造,64.13,1,3,3100000.0,住宅大樓,14.946912669455374,4.160912273160771
5534,淡水區,鋼筋混凝土造,95.46,1,1,6500000.0,住宅大樓,15.687312734865866,4.55870731157775
5535,三芝區,鋼筋混凝土造,201.02,2,2,5000000.0,套房,15.424948470398375,5.303404405596594
5536,淡水區,鋼筋混凝土造,58.02,0,2,3180000.0,華廈,14.972391754756359,4.060787778693258
5537,淡水區,鋼筋混凝土造,71.11,1,1,3250000.0,住宅大樓,14.994165554305921,4.2642279738954265
5539,瑞芳區,加強磚造,68.95,1,1,3600000.0,公寓,15.096444403426338,4.233381604239311
5540,淡水區,鋼筋混凝土造,31.45,1,1,1320000.0,套房,14.093142294562554,3.4483989831464497
5541,淡水區,鋼筋混凝土造,147.76,2,2,8100000.0,住宅大樓,15.907374619642667,4.995589335890984
5542,淡水區,鋼筋混凝土造,127.56,2,2,8600000.0,住宅大樓,15.967272761223736,4.848586842141857
5543,新店區,鋼筋混凝土造,69.41,1,1,6660000.0,住宅大樓,15.711630042516571,4.2400309493514925
5544,新店區,鋼筋混凝土造,28.77,1,1,3100000.0,住宅大樓,14.946912669455374,3.3593331775634567
5545,新店區,鋼筋混凝土造,105.0,1,2,12200000.0,公寓,16.316946509703484,4.653960350157523
5546,新店區,鋼筋混凝土造,114.46,2,1,9900000.0,住宅大樓,16.108045315104818,4.740225416980956
5547,淡水區,鋼筋混凝土造,155.16,2,2,6400000.0,住宅大樓,15.671808548329901,5.044456842571766
5548,淡水區,鋼筋混凝土造,134.11,2,2,7380000.0,住宅大樓,15.814284196576656,4.898660358722849
5549,淡水區,鋼筋混凝土造,121.33,2,2,10560000.0,住宅大樓,16.17258383624239,4.798514106063782
5550,淡水區,鋼筋混凝土造,38.93,1,1,3190000.0,住宅大樓,14.975531474761027,3.6617651616223643
5551,汐止區,鋼骨鋼筋混凝土造,102.31,2,2,8610000.0,住宅大樓,15.968434876403913,4.6280074198908485
5552,板橋區,加強磚造,69.94,2,1,8200000.0,公寓,15.919644712234481,4.24763773163523
5553,板橋區,鋼筋混凝土造,62.36,2,2,10880000.0,住宅大樓,16.20243679939207,4.132924044189576
5554,板橋區,鋼筋混凝土造,82.72,2,2,6100000.0,公寓,15.623799329143539,4.415461410760119
5555,板橋區,鋼筋混凝土造,85.41,2,1,7800000.0,公寓,15.86963429165982,4.4474631899580555
5556,鶯歌區,鋼筋混凝土造,98.06,1,1,2350000.0,華廈,14.669925886120343,4.585579536223087
5557,樹林區,鋼筋混凝土造,65.66,1,1,3250000.0,住宅大樓,14.994165554305921,4.184489912073446
5558,樹林區,鋼筋混凝土造,113.45,2,2,10400000.0,華廈,16.1573163641116,4.731362211225851
5559,樹林區,鋼筋混凝土造,152.73,2,2,10000000.0,住宅大樓,16.11809565095832,5.028671656582354
5560,三峽區,鋼筋混凝土造,136.3,1,2,8000000.0,住宅大樓,15.89495209964411,4.914858338702487
5561,三峽區,鋼筋混凝土造,111.3,2,2,5800000.0,住宅大樓,15.573368475516649,4.712229258281499
5562,三峽區,鋼筋混凝土造,89.72,2,1,4000000.0,住宅大樓,15.201804919084164,4.496693709652008
5563,中和區,鋼筋混凝土造,53.99,2,1,6200000.0,住宅大樓,15.64005985001532,3.9887988442301956
5564,永和區,鋼筋混凝土造,84.23,2,1,7700000.0,公寓,15.856730886823913,4.433551152327272
5565,三峽區,鋼筋混凝土造,181.25,2,2,11600000.0,住宅大樓,16.266515656076592,5.199877293734784
5566,淡水區,鋼筋混凝土造,102.03,2,1,4350000.0,公寓,15.285686403064867,4.625266887687213
5567,淡水區,鋼筋混凝土造,34.54,0,1,1780000.0,住宅大樓,14.392123922268269,3.5421180727185324
5568,淡水區,鋼筋混凝土造,187.84,2,2,9350000.0,住宅大樓,16.05088690126487,5.235590536639732
5569,淡水區,鋼筋混凝土造,187.84,2,2,9600000.0,住宅大樓,16.077273656438063,5.235590536639732
5570,淡水區,鋼筋混凝土造,131.96,2,1,6800000.0,住宅大樓,15.732433170146335,4.882498846360381
5571,淡水區,鋼筋混凝土造,142.94,2,1,6750000.0,住宅大樓,15.725053062848712,4.962424961791832
5572,淡水區,鋼筋混凝土造,142.94,2,1,6800000.0,住宅大樓,15.732433170146335,4.962424961791832
5573,淡水區,鋼筋混凝土造,142.94,2,1,6800000.0,住宅大樓,15.732433170146335,4.962424961791832
5574,淡水區,鋼筋混凝土造,142.94,2,1,6800000.0,住宅大樓,15.732433170146335,4.962424961791832
5575,淡水區,鋼筋混凝土造,142.94,2,1,6900000.0,住宅大樓,15.747031969567487,4.962424961791832
5576,淡水區,鋼筋混凝土造,142.94,2,1,7000000.0,住宅大樓,15.761420707019587,4.962424961791832
5577,淡水區,鋼筋混凝土造,162.57,2,2,8180000.0,住宅大樓,15.91720270857893,5.091108678246132
5578,淡水區,鋼筋混凝土造,170.67,2,2,8120000.0,住宅大樓,15.90984071213786,5.139731867430665
5579,淡水區,鋼筋混凝土造,170.67,2,2,8220000.0,住宅大樓,15.922080767032362,5.139731867430665
5580,淡水區,鋼筋混凝土造,170.67,2,2,8570000.0,住宅大樓,15.963778290573963,5.139731867430665
5581,淡水區,鋼筋混凝土造,187.84,2,2,9080000.0,住宅大樓,16.021584750577475,5.235590536639732
5582,淡水區,鋼筋混凝土造,216.02,2,2,10100000.0,住宅大樓,16.12804598181149,5.375370995990328
5583,淡水區,鋼筋混凝土造,31.37,1,1,1980000.0,套房,14.498607402670718,3.445852022202587
5584,三芝區,鋼筋混凝土造,159.97,2,2,3000000.0,華廈,14.914122846632385,5.0749862976535045
5585,永和區,鋼筋混凝土造,89.02,2,1,10250000.0,公寓,16.14278826354869,4.488861063587708
5586,中和區,鋼筋混凝土造,99.75,2,1,7800000.0,華廈,15.86963429165982,4.602667055769973
5587,中和區,鋼筋混凝土造,97.52,1,2,8000000.0,華廈,15.89495209964411,4.5800574851730165
5588,永和區,鋼筋混凝土造,127.75,2,1,12500000.0,住宅大樓,16.34123920227253,4.850075229083814
5589,三重區,鋼筋混凝土造,78.0,2,1,6000000.0,公寓,15.60727002719233,4.356708826689592
5590,蘆洲區,鋼筋混凝土造,147.89,2,2,18700000.0,住宅大樓,16.744034081824815,4.996468754178678
5591,三重區,鋼筋混凝土造,43.02,1,1,5150000.0,華廈,15.454507272639919,3.761665123839584
5592,蘆洲區,鋼筋混凝土造,60.46,1,1,6350000.0,住宅大樓,15.663965370868874,4.101981989351312
5593,三重區,加強磚造,69.0,2,2,7000000.0,公寓,15.761420707019587,4.23410650459726
5594,三重區,加強磚造,65.88,1,2,9000000.0,透天厝,16.012735135300492,4.1878349053094395
5595,蘆洲區,鋼筋混凝土造,130.72,2,2,10500000.0,華廈,16.166885815127753,4.873057631111693
5596,三重區,加強磚造,70.0,2,2,7500000.0,公寓,15.830413578506539,4.248495242049359
5597,三重區,鋼筋混凝土造,52.0,1,1,4390000.0,公寓,15.294839785051353,3.9512437185814275
5598,三重區,鋼筋混凝土造,90.34,1,1,6700000.0,華廈,15.717618084361195,4.503580330226458
5599,蘆洲區,鋼筋混凝土造,111.63,2,2,8200000.0,公寓,15.919644712234481,4.715189831026641
5600,蘆洲區,加強磚造,70.0,2,2,4500000.0,公寓,15.319587954740548,4.248495242049359
5601,蘆洲區,鋼筋混凝土造,94.08,2,6,10300000.0,華廈,16.147654453199863,4.544145484150317
5602,蘆洲區,鋼筋混凝土造,97.19,1,2,6000000.0,公寓,15.60727002719233,4.576667825515379
5603,蘆洲區,鋼筋混凝土造,83.63,2,2,6310000.0,公寓,15.657646234517395,4.426402307393435
5604,三重區,鋼筋混凝土造,114.89,2,2,8000000.0,住宅大樓,15.89495209964411,4.743975148865274
5605,三重區,鋼筋混凝土造,127.29,2,3,10420000.0,住宅大樓,16.159237594289493,4.846467947882343
5606,三重區,鋼筋混凝土造,130.59,2,1,13100000.0,住宅大樓,16.38812278817138,4.872062644232316
5607,三重區,鋼筋混凝土造,263.7,2,2,28500000.0,住宅大樓,17.16541464523888,5.574812093359241
5608,三重區,加強磚造,64.89,2,3,5600000.0,公寓,15.538277155705378,4.1726935286330775
5609,蘆洲區,鋼筋混凝土造,75.0,2,2,7000000.0,公寓,15.761420707019587,4.31748811353631
5610,蘆洲區,鋼筋混凝土造,132.45,2,2,14080000.0,住宅大樓,16.460265908694172,4.886205215718078
5611,蘆洲區,鋼筋混凝土造,94.45,2,1,9800000.0,住宅大樓,16.0978929436408,4.548070593947519
5612,三重區,鋼筋混凝土造,107.15,1,1,8550000.0,華廈,15.961441840912943,4.674229721919586
5613,三重區,鋼筋混凝土造,196.95,2,2,18850000.0,住宅大樓,16.752023471858294,5.282949889416915
5614,新莊區,鋼筋混凝土造,71.62,2,1,4000000.0,公寓,15.201804919084164,4.271374364570287
5615,林口區,鋼筋混凝土造,237.19,2,3,13500000.0,透天厝,16.41820024340866,5.468861507718855
5616,新莊區,鋼筋混凝土造,114.07,2,2,10500000.0,華廈,16.166885815127753,4.736812295039806
5617,新莊區,加強磚造,72.0,2,1,6120000.0,公寓,15.62707265448851,4.276666119016055
5618,泰山區,鋼筋混凝土造,73.25,2,1,3000000.0,公寓,14.914122846632385,4.293878247897177
5619,五股區,鋼筋混凝土造,102.39,2,2,5100000.0,住宅大樓,15.444751097694555,4.628789051586725
5620,五股區,鋼筋混凝土造,74.88,1,1,2900000.0,公寓,14.880221294956703,4.315886832169337
5621,板橋區,鋼筋混凝土造,115.11,2,1,10800000.0,華廈,16.195056692094447,4.74588819292697
5622,板橋區,鋼筋混凝土造,78.13,2,2,8600000.0,公寓,15.967272761223736,4.358374106008653
5623,土城區,鋼筋混凝土造,94.69,2,2,7500000.0,華廈,15.830413578506539,4.550608397995409
5624,板橋區,加強磚造,71.14,3,2,8180000.0,公寓,15.91720270857893,4.264649766520309
5625,板橋區,鋼筋混凝土造,73.1,1,1,8000000.0,住宅大樓,15.89495209964411,4.291828366755733
5626,土城區,鋼筋混凝土造,95.83,2,2,7000000.0,華廈,15.761420707019587,4.562575788355671
5627,板橋區,鋼筋混凝土造,160.97,2,2,21300000.0,住宅大樓,16.874217630679652,5.081218012218138
5628,土城區,鋼筋混凝土造,113.71,2,2,8000000.0,華廈,15.89495209964411,4.7336513476366315
5629,土城區,鋼筋混凝土造,65.51,2,1,6100000.0,住宅大樓,15.623799329143539,4.182202802743785
5630,土城區,鋼筋混凝土造,82.39,2,2,7200000.0,公寓,15.789591583986283,4.411464070327499
5631,土城區,鋼筋混凝土造,47.1,1,1,3650000.0,華廈,15.110237725558674,3.8522730010223722
5632,土城區,鋼筋混凝土造,143.86,2,2,10380000.0,華廈,16.15539143570202,4.96884060443921
5633,板橋區,加強磚造,67.33,0,0,10800000.0,公寓,16.195056692094447,4.20960590255719
5634,板橋區,鋼筋混凝土造,101.96,1,2,7000000.0,華廈,15.761420707019587,4.6245805795079145
5635,板橋區,鋼筋混凝土造,147.06,2,2,17600000.0,住宅大樓,16.68340946000838,4.990840666768076
5636,汐止區,鋼筋混凝土造,75.76,2,1,6800000.0,公寓,15.732433170146335,4.327570448877823
5637,汐止區,鋼筋混凝土造,79.7,1,1,8000000.0,住宅大樓,15.89495209964411,4.378269585796169
5638,新店區,鋼筋混凝土造,105.88,2,1,12300000.0,公寓,16.325109820342647,4.662306377358901
5639,新店區,鋼筋混凝土造,73.61,2,1,7800000.0,華廈,15.86963429165982,4.298780886070615
5640,新店區,鋼筋混凝土造,41.52,0,1,2800000.0,住宅大樓,14.845129975145433,3.7261752388576332
5641,新店區,鋼筋混凝土造,105.61,2,2,10580000.0,住宅大樓,16.174475984394427,4.659753063758383
5642,新店區,鋼筋混凝土造,102.68,2,2,10880000.0,住宅大樓,16.20243679939207,4.6316173560029394
