,District,L_area,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Management,Price
2949,汐止區,29.24,住宅大樓,鋼筋混凝土造,195.11,4.0,2.0,2.0,1,11400000.0
2950,汐止區,20.16,華廈,鋼筋混凝土造,82.04,2.0,2.0,1.0,1,5850000.0
2951,汐止區,31.4,公寓,鋼筋混凝土造,81.86,3.0,2.0,1.0,2,5150000.0
2952,汐止區,18.67,住宅大樓,鋼筋混凝土造,164.72,4.0,2.0,2.0,1,10500000.0
2953,汐止區,17.6,公寓,鋼筋混凝土造,80.8,3.0,1.0,1.0,2,5500000.0
2954,汐止區,12.09,住宅大樓,鋼筋混凝土造,114.17,2.0,1.0,1.0,1,10200000.0
2955,汐止區,27.94,公寓,鋼筋混凝土造,88.25,3.0,1.0,1.0,2,5250000.0
2956,汐止區,18.11,住宅大樓,鋼筋混凝土造,116.79,4.0,2.0,1.0,1,6850000.0
2957,汐止區,12.25,住宅大樓,鋼筋混凝土造,96.14,2.0,2.0,1.0,1,7900000.0
2958,汐止區,23.32,華廈,鋼筋混凝土造,128.25,3.0,2.0,2.0,1,11100000.0
2959,汐止區,21.7,華廈,鋼筋混凝土造,117.2,3.0,2.0,2.0,1,9500000.0
2960,汐止區,10.46,住宅大樓,鋼筋混凝土造,76.42,4.0,1.0,1.0,1,4500000.0
2961,汐止區,22.6,公寓,鋼筋混凝土造,94.43,3.0,2.0,1.0,2,8500000.0
2962,汐止區,11.58,住宅大樓,鋼筋混凝土造,106.94,2.0,1.0,1.0,1,7000000.0
2963,汐止區,23.75,公寓,鋼筋混凝土造,83.29,3.0,2.0,1.0,2,6150000.0
2964,汐止區,22.81,公寓,鋼筋混凝土造,86.25,3.0,2.0,1.0,2,6800000.0
2965,汐止區,6.45,住宅大樓,鋼筋混凝土造,80.86,2.0,2.0,1.0,1,7250000.0
2966,汐止區,19.8,公寓,鋼筋混凝土造,74.59,3.0,1.0,1.0,2,5000000.0
2967,汐止區,7.05,住宅大樓,鋼筋混凝土造,81.91,2.0,2.0,1.0,1,7700000.0
2968,汐止區,6.65,華廈,鋼筋混凝土造,50.39,1.0,1.0,1.0,2,4250000.0
2969,汐止區,18.92,華廈,鋼筋混凝土造,132.71,3.0,2.0,2.0,1,7380000.0
2970,汐止區,7.9,住宅大樓,鋼筋混凝土造,99.29,3.0,2.0,2.0,1,8350000.0
2971,汐止區,9.83,住宅大樓,鋼骨鋼筋混凝土造,102.31,3.0,2.0,2.0,1,8610000.0
2972,汐止區,20.21,公寓,鋼筋混凝土造,75.76,2.0,2.0,1.0,2,6800000.0
2973,汐止區,4.64,住宅大樓,鋼筋混凝土造,52.18,1.0,1.0,1.0,1,4000000.0
2974,汐止區,12.47,住宅大樓,鋼筋混凝土造,71.54,2.0,1.0,1.0,1,4800000.0
2975,汐止區,12.09,住宅大樓,鋼筋混凝土造,105.05,1.0,2.0,1.0,1,8000000.0
2976,汐止區,22.56,住宅大樓,鋼筋混凝土造,115.52,3.0,2.0,2.0,1,6530000.0
2977,汐止區,22.28,住宅大樓,鋼筋混凝土造,170.93,3.0,2.0,2.0,1,10000000.0
2978,汐止區,5.08,住宅大樓,鋼骨鋼筋混凝土造,99.48,3.0,2.0,2.0,1,6200000.0
2979,汐止區,30.56,公寓,鋼筋混凝土造,114.76,3.0,2.0,1.0,2,8200000.0
2980,汐止區,14.04,住宅大樓,鋼筋混凝土造,84.27,2.0,1.0,1.0,1,7800000.0
2981,汐止區,25.41,住宅大樓,鋼骨鋼筋混凝土造,157.27,2.0,2.0,2.0,1,10180000.0
2982,汐止區,21.5,住宅大樓,鋼筋混凝土造,170.3,3.0,2.0,2.0,1,13280000.0
2983,汐止區,4.98,住宅大樓,鋼筋混凝土造,57.12,1.0,1.0,1.0,1,5400000.0
2984,汐止區,34.25,公寓,鋼筋混凝土造,109.57,3.0,2.0,2.0,2,6250000.0
2985,汐止區,4.85,住宅大樓,鋼筋混凝土造,33.64,1.0,1.0,1.0,1,2800000.0
2986,汐止區,12.46,住宅大樓,鋼筋混凝土造,143.7,4.0,2.0,2.0,1,12100000.0
2987,汐止區,17.07,住宅大樓,鋼筋混凝土造,159.53,4.0,2.0,2.0,1,11300000.0
2988,汐止區,19.05,公寓,鋼筋混凝土造,84.0,2.0,1.0,1.0,2,4950000.0
2989,汐止區,14.94,住宅大樓,鋼筋混凝土造,96.61,3.0,2.0,2.0,1,7000000.0
2990,汐止區,26.93,住宅大樓,鋼筋混凝土造,147.89,3.0,2.0,2.0,1,12700000.0
2991,汐止區,1.43,華廈,鋼筋混凝土造,107.92,2.0,2.0,2.0,1,6350000.0
2992,汐止區,12.87,住宅大樓,鋼筋混凝土造,148.81,3.0,2.0,2.0,1,12880000.0
2993,汐止區,8.33,住宅大樓,鋼筋混凝土造,83.79,2.0,2.0,1.0,1,6800000.0
2994,汐止區,1.17,住宅大樓,鋼骨鋼筋混凝土造,25.36,1.0,0.0,1.0,1,1550000.0
2995,汐止區,11.19,住宅大樓,鋼筋混凝土造,139.49,3.0,2.0,2.0,1,12650000.0
2996,泰山區,15.44,住宅大樓,鋼筋混凝土造,103.24,3.0,2.0,2.0,1,6100000.0
2997,泰山區,30.64,公寓,鋼筋混凝土造,87.69,3.0,2.0,1.0,2,5000000.0
2998,泰山區,25.43,住宅大樓,鋼筋混凝土造,140.36,3.0,2.0,2.0,1,9200000.0
2999,泰山區,13.78,住宅大樓,鋼筋混凝土造,153.44,3.0,2.0,2.0,1,11300000.0
3000,泰山區,21.08,住宅大樓,鋼筋混凝土造,118.11,3.0,1.0,1.0,1,7650000.0
3001,泰山區,8.33,華廈,鋼筋混凝土造,49.42,1.0,1.0,1.0,1,3000000.0
3002,泰山區,24.07,住宅大樓,鋼筋混凝土造,154.7,4.0,2.0,2.0,1,10900000.0
3003,泰山區,12.2,住宅大樓,鋼筋混凝土造,149.78,4.0,2.0,2.0,1,10360000.0
3004,泰山區,21.71,華廈,鋼筋混凝土造,131.17,3.0,2.0,2.0,1,8100000.0
3005,泰山區,15.24,住宅大樓,鋼筋混凝土造,109.19,3.0,2.0,2.0,1,6000000.0
3006,泰山區,18.42,住宅大樓,鋼筋混凝土造,146.24,3.0,2.0,2.0,1,11600000.0
3007,泰山區,18.59,華廈,鋼筋混凝土造,76.03,2.0,1.0,1.0,2,5290000.0
3008,泰山區,36.0,公寓,加強磚造,75.8,3.0,2.0,1.0,2,4800000.0
3009,泰山區,12.38,套房,鋼筋混凝土造,54.48,1.0,1.0,1.0,1,3600000.0
3010,泰山區,26.46,住宅大樓,鋼筋混凝土造,146.53,3.0,1.0,2.0,1,10200000.0
3011,泰山區,21.45,華廈,鋼筋混凝土造,134.5,3.0,2.0,2.0,1,10600000.0
3012,泰山區,14.76,住宅大樓,鋼筋混凝土造,129.29,3.0,2.0,1.0,1,7000000.0
3013,泰山區,23.5,公寓,鋼筋混凝土造,55.76,3.0,0.0,3.0,2,3150000.0
3014,泰山區,24.4,公寓,鋼筋混凝土造,90.47,3.0,2.0,2.0,2,6260000.0
3015,泰山區,32.9,華廈,鋼筋混凝土造,192.83,2.0,1.0,1.0,1,13700000.0
3016,泰山區,36.18,公寓,鋼筋混凝土造,116.04,3.0,2.0,2.0,2,6350000.0
3017,泰山區,16.73,住宅大樓,鋼筋混凝土造,111.66,3.0,2.0,2.0,1,6500000.0
3018,泰山區,67.62,華廈,鋼筋混凝土造,424.03,8.0,1.0,4.0,1,30830000.0
3019,泰山區,46.77,公寓,鋼筋混凝土造,125.71,3.0,2.0,2.0,2,7980000.0
3020,泰山區,19.86,住宅大樓,鋼筋混凝土造,119.27,3.0,2.0,2.0,1,9450000.0
3021,泰山區,27.82,公寓,鋼筋混凝土造,96.69,3.0,1.0,2.0,2,5560000.0
3022,泰山區,15.01,華廈,鋼筋混凝土造,106.96,3.0,2.0,2.0,2,6600000.0
3023,泰山區,25.67,住宅大樓,鋼筋混凝土造,155.11,3.0,2.0,2.0,1,8900000.0
3024,泰山區,10.95,住宅大樓,鋼筋混凝土造,146.37,3.0,2.0,1.0,1,10500000.0
3025,泰山區,27.36,公寓,鋼筋混凝土造,97.87,5.0,2.0,2.0,2,5350000.0
3026,泰山區,22.44,公寓,鋼筋混凝土造,84.21,3.0,2.0,1.0,2,4500000.0
3027,泰山區,9.88,住宅大樓,鋼筋混凝土造,125.81,3.0,2.0,2.0,1,8910000.0
3028,泰山區,6.5,華廈,鋼筋混凝土造,44.36,1.0,1.0,1.0,1,3200000.0
3029,泰山區,26.94,住宅大樓,鋼筋混凝土造,145.09,3.0,2.0,2.0,1,10500000.0
3030,泰山區,29.2,公寓,鋼筋混凝土造,84.87,0.0,0.0,1.0,2,5300000.0
3031,泰山區,49.82,公寓,鋼筋混凝土造,96.86,3.0,2.0,1.0,2,6100000.0
3032,泰山區,8.04,住宅大樓,鋼筋混凝土造,89.8,2.0,2.0,1.0,1,6900000.0
3033,泰山區,14.67,華廈,鋼筋混凝土造,103.58,2.0,1.0,1.0,1,7700000.0
3034,泰山區,7.27,住宅大樓,鋼筋混凝土造,59.29,1.0,1.0,1.0,1,3400000.0
3035,泰山區,9.09,住宅大樓,鋼筋混凝土造,72.18,2.0,2.0,1.0,2,4800000.0
3036,泰山區,46.34,公寓,鋼筋混凝土造,140.49,3.0,2.0,3.0,2,8300000.0
3037,泰山區,10.89,華廈,鋼筋混凝土造,84.48,2.0,1.0,1.0,1,5500000.0
3038,泰山區,27.49,華廈,鋼筋混凝土造,192.05,6.0,2.0,3.0,1,10700000.0
3039,泰山區,20.57,華廈,鋼筋混凝土造,148.47,10.0,0.0,10.0,1,10420000.0
3040,泰山區,24.0,華廈,鋼筋混凝土造,163.05,7.0,2.0,3.0,1,11400000.0
3041,泰山區,24.99,華廈,鋼筋混凝土造,115.4,3.0,1.0,2.0,1,8350000.0
3042,淡水區,6.37,住宅大樓,鋼筋混凝土造,42.98,1.0,1.0,1.0,1,1820000.0
3043,淡水區,17.47,住宅大樓,鋼筋混凝土造,93.82,2.0,1.0,2.0,1,4800000.0
3044,淡水區,57.0,透天厝,鋼筋混凝土造,320.93,5.0,2.0,3.0,1,18500000.0
3045,淡水區,15.8,公寓,鋼筋混凝土造,81.6,5.0,0.0,0.0,2,5000000.0
3046,淡水區,15.52,住宅大樓,鋼筋混凝土造,121.72,2.0,2.0,1.0,1,5650000.0
3047,淡水區,21.33,住宅大樓,鋼筋混凝土造,156.05,3.0,2.0,2.0,1,8680000.0
3048,淡水區,20.2,住宅大樓,鋼筋混凝土造,139.01,3.0,2.0,2.0,1,7100000.0
3049,淡水區,18.03,住宅大樓,鋼筋混凝土造,90.48,2.0,1.0,1.0,1,4600000.0
3050,淡水區,7.1,套房,鋼筋混凝土造,33.84,1.0,1.0,1.0,1,1640000.0
3051,淡水區,16.94,住宅大樓,鋼筋混凝土造,90.09,2.0,2.0,1.0,1,5600000.0
3052,淡水區,19.68,住宅大樓,鋼筋混凝土造,129.92,2.0,2.0,1.0,1,7250000.0
3053,淡水區,11.51,華廈,鋼筋混凝土造,63.11,1.0,2.0,1.0,1,2500000.0
3054,淡水區,24.03,公寓,鋼筋混凝土造,104.98,3.0,2.0,2.0,2,5670000.0
3055,淡水區,24.05,住宅大樓,鋼筋混凝土造,167.97,3.0,2.0,2.0,1,7250000.0
3056,淡水區,5.37,住宅大樓,鋼筋混凝土造,30.6,1.0,1.0,1.0,1,1200000.0
3057,淡水區,29.19,華廈,鋼筋混凝土造,136.11,3.0,2.0,2.0,1,5400000.0
3058,淡水區,25.29,華廈,鋼筋混凝土造,155.01,3.0,2.0,2.0,1,9800000.0
3059,淡水區,5.93,住宅大樓,鋼筋混凝土造,33.8,1.0,0.0,1.0,1,1400000.0
3060,淡水區,15.0,住宅大樓,鋼筋混凝土造,112.43,2.0,2.0,1.0,1,5700000.0
3061,淡水區,11.41,套房,鋼筋混凝土造,82.62,0.0,1.0,1.0,1,4300000.0
3062,淡水區,21.74,住宅大樓,鋼筋混凝土造,138.6,3.0,2.0,2.0,1,8200000.0
3063,淡水區,18.09,住宅大樓,鋼筋混凝土造,90.74,2.0,2.0,2.0,1,4800000.0
3064,淡水區,34.02,公寓,鋼筋混凝土造,84.76,3.0,2.0,1.0,2,3300000.0
3065,淡水區,6.63,套房,鋼筋混凝土造,30.87,1.0,1.0,1.0,2,1450000.0
3066,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,7070000.0
3067,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,10250000.0
3068,淡水區,13.38,住宅大樓,鋼筋混凝土造,93.34,2.0,2.0,2.0,1,4150000.0
3069,淡水區,18.74,華廈,鋼筋混凝土造,142.91,3.0,2.0,2.0,1,5900000.0
3070,淡水區,15.47,住宅大樓,鋼筋混凝土造,84.92,2.0,2.0,1.0,1,4350000.0
3071,淡水區,24.21,華廈,鋼筋混凝土造,106.94,3.0,2.0,2.0,1,4200000.0
3072,淡水區,26.7,住宅大樓,鋼筋混凝土造,172.89,3.0,2.0,2.0,1,8500000.0
3073,淡水區,0.0,住宅大樓,鋼筋混凝土造,71.23,2.0,2.0,1.0,1,3250000.0
3074,淡水區,56.62,公寓,加強磚造,94.17,2.0,1.0,1.0,2,3600000.0
3075,淡水區,24.1,住宅大樓,鋼筋混凝土造,188.96,3.0,2.0,2.0,1,10500000.0
3076,淡水區,22.4,住宅大樓,鋼筋混凝土造,140.03,3.0,2.0,2.0,1,9000000.0
3077,淡水區,22.14,住宅大樓,鋼筋混凝土造,144.04,4.0,2.0,2.0,1,5950000.0
3078,淡水區,2.6,住宅大樓,鋼骨鋼筋混凝土造,41.6,1.0,1.0,1.0,1,1620000.0
3079,淡水區,26.7,住宅大樓,鋼筋混凝土造,150.58,3.0,2.0,2.0,1,8180000.0
3080,淡水區,22.56,華廈,鋼筋混凝土造,159.96,3.0,2.0,2.0,1,9000000.0
3081,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,6880000.0
3082,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,2,6800000.0
3083,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,7020000.0
3084,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,10300000.0
3085,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,10000000.0
3086,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,10100000.0
3087,淡水區,21.94,華廈,鋼筋混凝土造,166.43,4.0,1.0,2.0,2,6800000.0
3088,淡水區,13.29,住宅大樓,鋼筋混凝土造,115.6,2.0,2.0,2.0,1,5000000.0
3089,淡水區,6.78,住宅大樓,鋼筋混凝土造,48.1,2.0,1.0,1.0,1,2350000.0
3090,淡水區,18.52,華廈,鋼筋混凝土造,58.7,2.0,0.0,2.0,1,3200000.0
3091,淡水區,24.66,住宅大樓,鋼筋混凝土造,183.67,4.0,1.0,2.0,1,8330000.0
3092,淡水區,16.34,住宅大樓,鋼筋混凝土造,91.47,1.0,2.0,1.0,1,4350000.0
3093,淡水區,42.75,住宅大樓,鋼筋混凝土造,239.16,4.0,2.0,2.0,1,12960000.0
3094,淡水區,35.17,住宅大樓,鋼筋混凝土造,196.45,4.0,2.0,2.0,1,11030000.0
3095,淡水區,38.38,住宅大樓,鋼筋混凝土造,214.72,4.0,2.0,2.0,1,11300000.0
3096,淡水區,21.45,住宅大樓,鋼筋混凝土造,119.95,3.0,2.0,2.0,1,5290000.0
3097,淡水區,36.04,住宅大樓,鋼筋混凝土造,201.55,4.0,2.0,2.0,1,10640000.0
3098,淡水區,41.51,住宅大樓,鋼筋混凝土造,232.18,4.0,2.0,2.0,1,12500000.0
3099,淡水區,21.23,住宅大樓,鋼筋混凝土造,118.71,3.0,2.0,2.0,1,6070000.0
3100,淡水區,42.31,住宅大樓,鋼筋混凝土造,236.76,3.0,2.0,2.0,1,13410000.0
3101,淡水區,21.08,住宅大樓,鋼筋混凝土造,117.71,3.0,2.0,2.0,1,5530000.0
3102,淡水區,42.75,住宅大樓,鋼筋混凝土造,239.16,4.0,2.0,2.0,1,13380000.0
3103,淡水區,7.1,住宅大樓,鋼筋混凝土造,33.84,1.0,0.0,1.0,1,1700000.0
3104,淡水區,18.03,住宅大樓,鋼筋混凝土造,90.48,2.0,2.0,2.0,1,5100000.0
3105,淡水區,18.2,住宅大樓,鋼筋混凝土造,135.52,3.0,2.0,2.0,1,7500000.0
3106,淡水區,4.81,套房,鋼筋混凝土造,21.82,1.0,1.0,1.0,2,850000.0
3107,淡水區,8.53,住宅大樓,鋼筋混凝土造,104.3,2.0,2.0,1.0,1,6150000.0
3108,淡水區,8.21,套房,鋼筋混凝土造,29.83,1.0,0.0,1.0,1,1200000.0
3109,淡水區,7.9,住宅大樓,鋼筋混凝土造,37.33,1.0,1.0,1.0,1,1700000.0
3110,淡水區,19.03,住宅大樓,鋼筋混凝土造,134.05,3.0,2.0,2.0,1,5000000.0
3111,淡水區,19.52,華廈,鋼筋混凝土造,62.07,2.0,0.0,2.0,1,3200000.0
3112,淡水區,27.85,華廈,鋼筋混凝土造,84.13,3.0,0.0,3.0,1,4350000.0
3113,淡水區,10.78,公寓,鋼筋混凝土造,56.4,2.0,0.0,2.0,1,2900000.0
3114,淡水區,20.17,住宅大樓,鋼筋混凝土造,151.24,4.0,2.0,2.0,1,6200000.0
3115,淡水區,24.15,住宅大樓,鋼筋混凝土造,153.49,3.0,2.0,2.0,1,7700000.0
3116,淡水區,19.84,住宅大樓,鋼筋混凝土造,145.72,2.0,2.0,1.0,1,6750000.0
3117,淡水區,20.43,住宅大樓,鋼筋混凝土造,130.4,2.0,1.0,1.0,1,5900000.0
3118,淡水區,29.45,公寓,鋼筋混凝土造,106.25,3.0,1.0,1.0,2,6300000.0
3119,淡水區,8.45,住宅大樓,鋼筋混凝土造,98.26,2.0,1.0,1.0,1,5800000.0
3120,淡水區,30.96,住宅大樓,鋼筋混凝土造,206.32,4.0,2.0,2.0,2,10900000.0
3121,淡水區,22.4,住宅大樓,鋼筋混凝土造,154.93,3.0,2.0,2.0,2,7760000.0
3122,淡水區,21.74,住宅大樓,鋼筋混凝土造,153.07,3.0,2.0,2.0,2,8200000.0
3123,淡水區,22.4,住宅大樓,鋼筋混凝土造,154.93,3.0,2.0,2.0,2,7960000.0
3124,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,7450000.0
3125,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,9800000.0
3126,淡水區,20.64,公寓,鋼筋混凝土造,84.36,3.0,2.0,1.0,2,3250000.0
3127,淡水區,22.4,住宅大樓,鋼筋混凝土造,154.93,3.0,2.0,2.0,1,7800000.0
3128,淡水區,30.82,公寓,鋼筋混凝土造,101.95,3.0,2.0,1.0,2,4026000.0
3129,淡水區,1178.64,套房,鋼筋混凝土造,35.68,1.0,1.0,1.0,1,1900000.0
3130,淡水區,12.97,住宅大樓,鋼筋混凝土造,106.78,2.0,1.0,1.0,1,4800000.0
3131,淡水區,10.06,住宅大樓,鋼筋混凝土造,100.73,2.0,1.0,1.0,1,4700000.0
3132,淡水區,8.75,住宅大樓,鋼筋混凝土造,50.06,1.0,1.0,1.0,1,2500000.0
3133,淡水區,15.81,住宅大樓,鋼筋混凝土造,117.9,2.0,1.0,1.0,2,5450000.0
3134,淡水區,11.12,華廈,鋼筋混凝土造,72.53,1.0,1.0,1.0,1,2950000.0
3135,淡水區,22.4,住宅大樓,鋼筋混凝土造,154.81,3.0,2.0,2.0,2,7850000.0
3136,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,4.0,2.0,2.0,2,8650000.0
3137,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,4.0,2.0,2.0,2,8450000.0
3138,淡水區,17.13,住宅大樓,鋼筋混凝土造,127.12,2.0,1.0,1.0,2,6200000.0
3139,淡水區,10.6,住宅大樓,鋼筋混凝土造,58.69,1.0,2.0,1.0,1,3500000.0
3140,淡水區,21.74,住宅大樓,鋼筋混凝土造,138.49,3.0,2.0,2.0,1,8200000.0
3141,淡水區,22.14,住宅大樓,鋼筋混凝土造,163.12,3.0,2.0,2.0,1,7750000.0
3142,淡水區,42.24,住宅大樓,鋼筋混凝土造,253.23,4.0,2.0,2.0,1,13050000.0
3143,淡水區,39.1,住宅大樓,鋼筋混凝土造,235.77,4.0,2.0,2.0,1,12880000.0
3144,淡水區,9.12,套房,鋼筋混凝土造,53.0,1.0,1.0,1.0,2,2900000.0
3145,淡水區,21.08,住宅大樓,鋼筋混凝土造,117.75,3.0,2.0,2.0,1,7100000.0
3146,淡水區,15.98,住宅大樓,鋼筋混凝土造,89.49,1.0,2.0,1.0,1,4540000.0
3147,淡水區,62.48,華廈,鋼筋混凝土造,188.79,4.0,3.0,3.0,2,10500000.0
3148,淡水區,21.01,住宅大樓,鋼筋混凝土造,117.68,3.0,2.0,2.0,1,5990000.0
3149,淡水區,21.08,住宅大樓,鋼筋混凝土造,117.71,2.0,2.0,2.0,1,6330000.0
3150,淡水區,21.31,住宅大樓,鋼筋混凝土造,140.74,3.0,2.0,2.0,1,7800000.0
3151,淡水區,19.57,公寓,鋼筋混凝土造,62.37,2.0,1.0,1.0,2,3000000.0
3152,淡水區,26.7,住宅大樓,鋼筋混凝土造,172.89,3.0,2.0,2.0,1,7830000.0
3153,淡水區,7.1,住宅大樓,鋼筋混凝土造,33.84,1.0,0.0,1.0,1,1640000.0
3154,淡水區,24.33,住宅大樓,鋼筋混凝土造,161.87,3.0,2.0,2.0,1,7850000.0
3155,淡水區,26.39,公寓,鋼筋混凝土造,97.0,3.0,2.0,2.0,2,5000000.0
3156,淡水區,7.89,住宅大樓,鋼筋混凝土造,59.18,1.0,1.0,1.0,1,3300000.0
3157,淡水區,7.3,住宅大樓,鋼筋混凝土造,34.57,1.0,0.0,1.0,1,1900000.0
3158,淡水區,27.79,住宅大樓,鋼筋混凝土造,175.74,3.0,1.0,2.0,1,10250000.0
3159,淡水區,28.59,住宅大樓,鋼筋混凝土造,199.96,2.0,2.0,1.0,1,11000000.0
3160,淡水區,17.46,住宅大樓,鋼筋混凝土造,128.62,2.0,2.0,1.0,1,6250000.0
3161,淡水區,23.38,住宅大樓,鋼筋混凝土造,160.83,3.0,2.0,2.0,1,7820000.0
3162,淡水區,34.53,華廈,鋼筋混凝土造,185.62,4.0,2.0,2.0,2,10100000.0
3163,淡水區,15.3,住宅大樓,鋼筋混凝土造,131.13,3.0,2.0,2.0,1,8100000.0
3164,淡水區,17.62,住宅大樓,鋼筋混凝土造,114.23,2.0,2.0,2.0,1,6800000.0
3165,淡水區,21.8,華廈,鋼筋混凝土造,84.9,2.0,2.0,1.0,1,5050000.0
3166,淡水區,13.49,住宅大樓,鋼筋混凝土造,64.49,3.0,0.0,3.0,1,3060000.0
3167,淡水區,29.53,公寓,鋼筋混凝土造,114.54,6.0,0.0,6.0,2,4800000.0
3168,淡水區,27.57,住宅大樓,鋼筋混凝土造,153.04,3.0,2.0,2.0,1,7500000.0
3169,淡水區,30.85,公寓,鋼筋混凝土造,86.66,3.0,1.0,1.0,2,4200000.0
3170,淡水區,18.56,住宅大樓,鋼筋混凝土造,92.79,3.0,2.0,2.0,1,4900000.0
3171,淡水區,26.64,公寓,鋼筋混凝土造,90.55,2.0,2.0,1.0,1,4200000.0
3172,淡水區,23.91,住宅大樓,鋼筋混凝土造,157.4,3.0,1.0,1.0,1,9600000.0
3173,淡水區,14.91,華廈,鋼筋混凝土造,84.07,3.0,2.0,1.0,1,3500000.0
3174,淡水區,19.96,住宅大樓,鋼筋混凝土造,108.51,2.0,1.0,1.0,1,5200000.0
3175,淡水區,7.1,套房,鋼筋混凝土造,33.84,1.0,1.0,1.0,1,1620000.0
3176,淡水區,11.62,住宅大樓,鋼筋混凝土造,70.9,5.0,1.0,1.0,1,3650000.0
3177,淡水區,36.19,住宅大樓,鋼筋混凝土造,204.55,4.0,2.0,2.0,1,10000000.0
3178,淡水區,21.16,住宅大樓,鋼筋混凝土造,118.19,3.0,2.0,2.0,1,6400000.0
3179,淡水區,8.04,住宅大樓,鋼筋混凝土造,99.58,2.0,1.0,1.0,1,5800000.0
3180,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,10510000.0
3181,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,7380000.0
3182,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,10500000.0
3183,淡水區,23.61,住宅大樓,鋼筋混凝土造,161.5,3.0,1.0,2.0,1,10200000.0
3184,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,10350000.0
3185,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,9450000.0
3186,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,10900000.0
3187,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,10580000.0
3188,淡水區,24.43,住宅大樓,鋼筋混凝土造,166.08,3.0,1.0,2.0,1,10220000.0
3189,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,10400000.0
3190,淡水區,24.14,住宅大樓,鋼筋混凝土造,164.51,3.0,1.0,2.0,1,10000000.0
3191,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,10000000.0
3192,淡水區,23.15,住宅大樓,鋼筋混凝土造,138.56,3.0,2.0,2.0,1,5650000.0
3193,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,10300000.0
3194,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,10600000.0
3195,淡水區,15.5,住宅大樓,鋼筋混凝土造,115.24,1.0,1.0,1.0,1,7000000.0
3196,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,4.0,2.0,2.0,1,9680000.0
3197,淡水區,28.98,住宅大樓,鋼筋混凝土造,194.6,4.0,2.0,2.0,1,9680000.0
3198,淡水區,15.5,住宅大樓,鋼筋混凝土造,115.24,1.0,1.0,1.0,1,7000000.0
3199,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,6750000.0
3200,淡水區,15.87,住宅大樓,鋼筋混凝土造,117.44,1.0,1.0,1.0,1,7100000.0
3201,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,9600000.0
3202,淡水區,23.89,住宅大樓,鋼筋混凝土造,163.11,3.0,1.0,2.0,1,9980000.0
3203,淡水區,15.5,住宅大樓,鋼筋混凝土造,115.24,1.0,1.0,1.0,1,7000000.0
3204,淡水區,51.32,住宅大樓,鋼筋混凝土造,285.53,3.0,1.0,2.0,1,18900000.0
3205,淡水區,4.91,住宅大樓,鋼筋混凝土造,62.66,1.0,1.0,1.0,1,3720000.0
3206,淡水區,42.36,公寓,鋼筋混凝土造,138.3,4.0,2.0,2.0,2,5500000.0
3207,淡水區,7.98,住宅大樓,鋼筋混凝土造,58.18,1.0,1.0,1.0,1,3400000.0
3208,淡水區,32.14,住宅大樓,鋼筋混凝土造,195.26,4.0,2.0,2.0,1,10880000.0
3209,淡水區,23.61,住宅大樓,鋼筋混凝土造,161.5,3.0,1.0,2.0,1,9820000.0
3210,淡水區,23.61,住宅大樓,鋼筋混凝土造,161.5,3.0,1.0,2.0,1,9400000.0
